Commit SHA,Commit message
d79dd4993061670c1ec5ea01db3022f28d72d0a3,"'Fix shutdown race in ClusterSpec propagation.\n\nPreviously, the DeregisterGraph and DeleteWorkerSession RPCs could\nrace against each other, leading to undefined behavior. This change\ninhibits the unnecessary DeregisterGraph RPCs when DeleteWorkerSession\nis being used, which both fixes the race and cuts down on unnecessary\nnetwork traffic on the Session::Close path.\n\nPiperOrigin-RevId: 176155626'"
e4f2018c54f77f10005e664d87d8152bbde35c74,'Fixed incorrect documentation in tf.contrib.nn.deprecated_flipped_sparse_softmax_cross_entropy_with_logits where it referenced labels rather than logits. (#14485)'
bf1683fda6541d20349befbce62af3c0a55d1d9c,'fix assert_shallow_structure for dicts (#14499)\n\n* fix assert_shallow_structure for dicts\r\n\r\n* fix assert_shallow_structure for dict in util.nest\r\n\r\n* fix wrong NestTest (wrong key)'
62a890504620a10abac12d893c6878213469a648,'Fix typos (#14516)'
11eefcd21f9f3d92740cb85d9576198507eeb118,'fix broken section links in the document (#14524)'
8020abcc5ef691e2a19a0249981210d433047c19,'Fix the wrong ValurError formatting in convolutional.py (#14551)'
3e53570d3bf518ec2b6cfeed4b5fd57d11370289,'fix #14542 a bug of model_to_dot() (#14553)'
e37904e4545d2c14b8d03698e486c9e170c1211a,'Move ptr_util to core/util. (#14647)\n\n* Move ptr_util to core/util.\r\n\r\nBreak the dependency of core onto XLA.\r\n\r\n* Reformat build file.\r\n\r\n* Fix the include directive.'
34d4986e661b8d45f7cec2a717c401c65f0a242f,'Fix the numbering of the LSTM layers in the figure.\n\nPiperOrigin-RevId: 176126886'
30a7d27b1f5427eeb74915255b63d408d60b94a1,'Fix nopip build tag typo in contrib/predictor:test_export_dir.\n\nPiperOrigin-RevId: 176011110'
9700f7f716be8c4650a5dbdb48d510327fb2336e,'Fixed typo in comment.\n\nPiperOrigin-RevId: 175988884'
7e2bac6b8d75b810493415f0b06c8d9408f7858c,'Fix ci_parameterized_build.sh'
42cf0e045ced26734aa20c4de8d6a0b9e73f15c5,"""[Speech commands] Add `num_classes=label_count` when constructing the confusion matrix (#14600)\n\nThis seems like it should fix an issue where you get unlucky, the batch doesn't contain the largest label, and the returned matrix is smaller than other runs."""
d43d00be13ff271eb8a2e6a14eb7ac01a51934ff,'Renaming and comment fix\n\nSigned-off-by: dariavel <daria@mellanox.com>'
fa15669fefdbe7e9a26ac2dd00bc7ce469ca60e1,'Rename HloToProfileIndex to HloProfileIndexMap\n\nAlso fix a typo in a nearby comment.\n\nPiperOrigin-RevId: 175915436'
2efb07ffe5d1f12a4eaef3d673f11615a8ddd6e5,'Fix a bug when printing fusion_kind in hlo_graph_dumper.\n\nPiperOrigin-RevId: 175915347'
d8af56e3b4cd0ac5096e32c3eee2d2cfb4d4137d,"'Fix data race in tensorflow/core/kernels/map_stage_op.cc, and use tf locking/formatting  conventions.\n\n- Fix data race in which a routine mysteriously releases a lock which was held when\n  it was called, and which the caller expects will still be held afterwards.(!)\n  See the changes to the routines notify_inserters_if_bounded() and notify_removers().\n\n  The data race was in put() on current_bytes_ near the end, after the call to\n  put_complete().  put_complete() calls notify_removers(), which released the\n  lock, thus causing the race.  Any reader of the code would have expected that\n  the lock would have been held at that point, but it wasn\'t.\n\n  The same pattern in notify_inserters_if_bounded() didn\'t cause a race in the\n  current code, but is a pitfall for future maintainers, who would not mornally\n  expect something called notify_inserters_if_bounded() to mean ""and in some\n  circumstances, unlock"".\n\n  Even in the absense of this bug, and the weird, uncommented spec for those\n  routines, it is almost always a bad idea to release the lock before calling a\n  condition-variable wakeup.  First, it complicates the code, and makes\n  it hard to reason about object deletion if the deletion is predicated by one\n  of the signalled conditions.  Second, it\'s an _unnecessary_ complication:  a\n  well-written condition variable implementation will requeue the woken\n  thread(s) on the mutex queue, so the expensive part of the wakeup will be\n  deferred until the waking thread unlocks anyway.\n\n- Avoid the C++11 unique_lock mechanism that allowed the bug to happen,\n  and instead use tensorflow::mutex, tensorflow::mutex_lock, and\n  tensorflow::condition_variable.\n\n- Use while-loops instead of lambdas for condition-variable waits, because\n  while-loops are much easier to read.\n\n- Fix the routines would_exceed_memory_limit() and is_capacity_full() to\n  include their own validity check, so it\'s not needed at each of their call\n  sites.  This improves the readability at the call sites.\n\n- Use annotalysis locking annotations so that other violations can be found\n  statically by the compiler.\n\n- Reformat with clang-format.\n\nPiperOrigin-RevId: 175913085'"
c0662f1620c2b97abb79b8ae6a8a30f7c7719475,'Fix the mac build (#14602)'
7d126c49aea63a283386cd73d04ab1bed5eae2f0,"""Refactor Operation.__init__ to create some state after creating _c_op\n\nThis change moves around the Operation.__init__ logic to create the\nTF_Operation before initializing _outputs and before adding the op to\nthe control flow context (if any). This is in preparation for creating\nOperation objects around TF_Operations indirectly created by the C API\n(e.g. ops created by TF_ImportGraphDef).\n\nThis also disables running HessianTest with the C API enabled, since\nit's broken for now (but will be fixed soon).\n\nPiperOrigin-RevId: 175910443"""
05fe77d24a22f7f43362f94ebe1949e58f014e00,'Fix MarkDown formatting of code block.\n\nPiperOrigin-RevId: 175908614'
c91d870d44a1766f60444addfe1f1c7bfb5ae5d3,'Fix strides format for data format in contrib.layers.separable convolution2d (#12273)\n\n* Strides must change form if data format is switched\r\n\r\n* Fixed stride mismatch on channels first data format for separable conv\r\n\r\n* Fixed sepconv2d test and added stride testing'
77652ffc8a8433e79a3d675a0f13f574f62328c6,'Fix a build error in windows debug build (#14404)\n\nRequired by std::_Debug_range<_FwdIt> in std::lower_bound function.'
4634ee62ed5628ac8a1962f9172907f4b7289710,"""Merged commit includes the following changes:\n175895735  by gunan:\n\n    Move IODataType to a new types.proto in preparation for using it\n    in ModelFlags\n\n--\n175893178  by fchollet:\n\n    Fix multiprocessing issue in keras.utils.data_utils.\n\n--\n175891377  by jart:\n\n    Use redundant download URLs and fix protobuf def\n\n    I uncommented all the GitHub URLs that turned out to have consistent\n    SHAs. The ones that didn't, I left them commented. We can't re-mirror\n    those URLs because doing so would cause past revisions of the\n    repository to become broken. So workspace.bzl is going to have to\n    evolve back to not having these comments, over time, as we continue to\n    upgrade stuff.\n\n--\n175889431  by apassos:\n\n    Fixed order for EagerVariableStore.\n\n--\n175882680  by A. Unique TensorFlower:\n\n    Move IODataType to a new types.proto in preparation for using it\n    in ModelFlags\n\n--\n\nPiperOrigin-RevId: 175895735"""
fdff4048d4d0fdf7c12f927b92bb5e2fb812df12,"'Add `WorkerService.DeleteWorkerSession` method to fix a memory leak.\n\nThe new method is the counterpart to `WorkerService.CreateWorkerSession`, and\nis called in all cases where worker sessions have been explicitly created (i.e.\nwhen using ClusterSpec propagation).\n\nPiperOrigin-RevId: 175877407'"
31b79e42b9e1643b3bcdc9df992eb3ce216804c5,'Merge pull request #14563 from aselle/docsfix\n\nFix speech hotword model links.'
4c9b4ebfcb40b8a7b3fe11411f6b91c9de326c56,"'Fix a few issues with HloValue and dataflow analysis identified when debugging the causes for the rollback of the new copy insertion (cl/174423881):\n\n(1) Mark values for deletion during dataflow propagation and delete later, rather than delete immediately. It was possible for a value to be deleted (a phi is optimized away), and still have references to it in the value sets.\n\n(2) Make call/while and root instructions explicit uses of the values which reach them. This subsumes the need for the HloValue::live_out_of_computation_ property which was buggy (which computation is it live-out of?).\n\n(3) Delete unused methods HloValue::RecomputeUses and HloValue::RemovePosition.\n\nPiperOrigin-RevId: 175765613'"
d16d8495d024e531b34d88745f99679414992fc2,'python3 fixes\n\nPiperOrigin-RevId: 175758757'
94b275420b2c5310f37d0bda3d329d7e0d0b5e99,'Replace uses of @%ws% with @org_tensorflow in LLVM BUILD file. @%ws% existed to work around a bug in older Bazel versions. The minimum Bazel version no longer has this issue so we can just write @org_tensorflow.\n\nFixes #14445.\n\nPiperOrigin-RevId: 175756784'
a5a192865e4c1732b414d6a503d07775f7163a5c,'Refactors the WALS estimator so that part of the control flow logic happens in the SweepHook. This fixes a bug that causes both input batches (rows and columns) to be fetched during any given sweep.\n\nPiperOrigin-RevId: 175738242'
e8b2049f5be7accae9f272972acfc5afb36c5ef2,"'Fix docstring typo: ""GraphKey"" -> ""GraphKeys"".\n\nPiperOrigin-RevId: 175736748'"
d3d907e0e9658469799aa24694240c5f99ddf5d2,'Fix speech hotword model links.'
6d5793853cfdd27fe806bca4fad0f4e3c3a32b73,'The link fixer needs these to be all on one line.\n\nPiperOrigin-RevId: 175721637'
5844c589143cb59e55e24776f8eb9b757f75d226,'fix a typo in the comment.\n\nPiperOrigin-RevId: 175716586'
301a6c41cbb111fae89657a49775920aa70525fd,"'Do not log a warning when `Rendezvous::Send()` fails in the Send op kernel.\n\nA failing call to `Send()` indicates that the step has been aborted by\na corresponding call to `Rendezvous::StartAbort()`. As a result, the\nerror logged by `Send()` is not particularly informative, and creates\na non-deterministic amount of extra log spam for each step that fails\nas `Send()` calls are being issued. The failure that causes the step to be\naborted is logged separately by the kernel that failed, unless that kernel\ndeliberately does not log on failure.\n\nIn particular, this change reduces log spam when using `Iterator.get_next()`\nin a multi-device setting. The `Iterator.get_next()` op deliberately does not\nlog when an `OutOfRange` error (indicated the end of the dataset) is raised,\nbecause this is common and expected behavior, especially when using an\ninitializable iterator that is reinitialized at the end of an epoch. Previously,\nwhen running in distributed mode or using a GPU, pending `Send()` calls may\ncause unwanted log messages to be printed.\n\nFixes #12414.\n\nPiperOrigin-RevId: 175716290'"
52467b8e68122560439534e3bc9ea266408fbfa7,'Docs fixes (#14561)'
317c011b19c90c8aeed4ce200d33f68b56311150,"""Fixed a bug in tensorflow::str_util::CUnescape. Added a str util test that\nfailed without this change.\n\nThe CUnescape did a const_cast to the result string's buffer, which made it write\nthe same buffer without copying.\n\nPiperOrigin-RevId: 175714391"""
cfa5c082dc2d7f71e26b75eb1829a490c378aeef,'Fix schema compatibility in oss\n\n    175360918  by aselle:\n\n        Fix schema compatibility test and upgrade test.\n\n        - Handle python3 unicode idioms\n        - Handle path differences'
f5669d905a28893c71ff44245da6ed5e13d55d1c,"'In the Grappler arithmetic optimizer, make sure the two new nodes have unique names when hoisting common factors out of aggregates.\n\nFix a few missed optimization opportunities due to control dependencies.\n\nFix a bug in counting the number of inputs for trivial aggregate rewriting.\n\nPiperOrigin-RevId: 175639520'"
7497fca0ab2e87b0a9194f99d421c2e78b30cb17,"'Implement shape constraints for `Cross` (#14156)\n\n* Implement shape constraints for `Cross`\r\n\r\nThis fix implements shape constrainsts for `Cross`, as\r\nwas specified in the TODO:\r\n```\r\n    // * Both inputs have the same shape.\r\n    // * Input rank >= 1.\r\n    // * input_shape[-1] == 3.\r\n```\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Add unit test for shape constraint and inference for `Cross`\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>'"
315cc11c4c7da7d6f0849ed628863ccc4a01a2b5,'Fix //tensorflow/contrib/lite/tools:gen_op_registration bazel build.\n\nPiperOrigin-RevId: 175376892'
a9bd6d67022664db5ccd8128df46651d1d14ee8d,'Fix Python auto configure build support (#14467)\n\n7ccfbdf caused our Python autoconf to no longer be auto. This was likely due to\r\nthe evil helper _get_env_var() which has now been removed.\r\n\r\nThis change blocks tensorflow/tensorboard#719'
577a55777251dfd85bb285fd246a45e913ead6ca,"'Add op `tf.contrib.ffmpeg.decode_video` (#13242)\n\n* Add `tf.contrib.ffmpeg.decode_video`\r\n\r\nThis fix tries to address the request raised in 6265 where\r\nit was not possible to decode video like the existing op of\r\n`decode_audio`.\r\n\r\nThis fix adds the support of `tf.contrib.ffmpeg.decode_video`\r\nby invoking ffmpeg the same fashion as `tf.contrib.ffmpeg.decode_audo`\r\nso that video could be stored in the tensor `[frames, height, width, channel]`.\r\nAt the moment, the output format is `RGB24`.\r\n\r\nThis fix fixes 6265.\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Add python wrapper for `tf.contrib.ffmpeg.decode_video`\r\n\r\nThis fix adds python wrapper for `tf.contrib.ffmpeg.decode_video`\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Add test cases for `tf.contrib.ffmpeg.decode_video`\r\n\r\nThis fix adds test cases for `tf.contrib.ffmpeg.decode_video`.\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Address review feedback.\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Move GetTempFilename to tensorflow/core/lib/io/path.h\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Disable GetTempFilename on Windows and Android for now.\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Remove `.` from tmp file template if no extension\r\n\r\nAnd sanitize with clang-format\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Add missing header files.\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>'"
fab6adb40b7279271c4015dbbd4626c62d8732a7,'Fix formatting in readme. (#14200)\n\n@flx42 thanks for letting me know!'
c303f4e7411a9537b42237630710f9b7e27ac6fa,'Fix XLA compilation on OSX (#14288)\n\nThe double versions of these functions are overloaded on OSX which means we need an explicit cast to disambiguate them. Fixes #14127.'
553727cf58f47b42718424f3a8492c6b723400e2,"'Fix a bug in ParallelInterleaveDataset, which expands dictionary output to dictionary keys.\n\nPiperOrigin-RevId: 175632077'"
b066496f625930bc00397ad9d000741d724598eb,'Add support for grayscale bmp image (#14296)\n\n* Add support for grayscale bmp image\r\n\r\nThis fix tries to address the issue raised in 13942 to support grayscale\r\nbmp image. Previously only channels of 3 or 4 are supported in bmp decoding.\r\nThis fix adds the support to have 1 channel grayscale image.\r\n\r\nThis fix fixes 13942.\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Add test case for grayscale bmp image decoding\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>'
061c3597b84d45a9878b8adf831e39a5573859ec,'Upgrade gRPC version used in OSS. Fix-forward of #14262. Remove namespace-compatibility hack.\n\nPiperOrigin-RevId: 175586521'
90222dd7b29ff2597bc7f8d0f92db17324f591b0,'Fix CuDNNCompatibleGRU after GRUCell refactorization\n\nPiperOrigin-RevId: 175574730'
6470669cc4cef9c8f23527121cf0e20b72d2bfa0,'Fix use-after-free bug.\n\nPiperOrigin-RevId: 175564747'
3db96abfc5432c190d3afa62ebfad3c1d82cd818,"'Allow assigning colors based on HLO sharding information, when generating Graphviz HLO graphs via a new --xla_hlo_graph_sharding_color option.\nWhen generating TF graphs, a new --xla_hlo_tfgraph_device_scopes option allows to prefix the instructions names with a device scope. This help the TF graph viewer to better isolate the parts of the graph which are targeted to different devices, and allow rendering of graphs which would not be able to due to size.\nChanged TF/XLA broadcast lowering to propagate the request metadata into the HLO broadcast instructions.\n\nPiperOrigin-RevId: 175563052'"
2ae9c6c7a20dbd8f05e4b60e921e60986e2968bf,'Fix a stray hyphen and add an SO link (#14465)\n\n* Fix a stray hyphen and add an SO link\r\n* Remove empty lines from table code'
6c1ab6d34213057f5d70d194094ff48137815ae3,'Fix control input name for quantize node'
4d5e8057ec787e25530cba7011b72fb0093f4b11,'Fix build breakage\n\nNow the layout of tensorflow/contrib/cudnn_rnn is similar to\ntensorflow/contrib/layers\n\nDelete repeated tests in cudnn_rnn_ops_test (new tests in cudnn_rnn_test).\n\nPiperOrigin-RevId: 175487631'
24e368f1a1f1edd4c1f6c13b165c8aa5057c7f11,"""Use latest version of nsync in cmake builds; bring TensorFlow's CMakeLists.txt for nsync up to date for Mac.\n\nUpdate the git hash for nsync for use by cmake when fetching nsync.\nUpdate TensorFlow's copy of nsync's CMakeLists.txt file, which has fixed for the Mac.\n\nPiperOrigin-RevId: 175463772"""
4ded6f56f38f8ad5973bd58421e3a5f139f3c5de,"'Map graph building for toco testing on cpu, fix visibility.'"
677b9fcdcbae8d7fa1f9731327ff9b7982e463ca,'Fix XLA parsing failure.'
07ac134a4b2fa6f40f7fa8f7266b854a529ddcab,'Fix //tensorflow/contrib/lite/tools:gen_op_registration bazel build.\n\nPiperOrigin-RevId: 175376892'
d84e8eefc597b1f3391081d69ca7afe3728df65a,'Fix a bug where op name (instead of node name) should be used.\n\nPiperOrigin-RevId: 175371296'
2627e3fcd363187a790dc736a38cc3d61ee429dc,"'Merged commit includes the following changes:\n175361576  by wun:\n\n    Convert the performance guide links to the models repo to direct GitHub links\n\n--\n175360999  by mrry:\n\n    [tf.data] Eagerly construct the string handle for an Iterator.\n\n    This enables users to call `Iterator.string_handle()` after the graph has\n    been finalized, which makes it easier to use in distributed training among\n    other settings.\n\n--\n175360918  by aselle:\n\n    Fix schema compatibility test and upgrade test.\n\n    - Handle python3 unicode idioms\n    - Handle path differences\n\n--\n175357826  by wun:\n\n    Convert the performance guide links to the models repo to direct GitHub links\n\n--\n\nPiperOrigin-RevId: 175361576'"
08114b6093f7c461483e2f466af49ed55689708c,'Fix TensorFlowLiteTest in Bazel\n\nPiperOrigin-RevId: 175356139'
cb720816116c7769ff6bf781a687af3155f29c8b,'Inherit container prefix in defun.\n\nAllows defun-wrapped functions to read/mutate variables captured in them.\n\nPiperOrigin-RevId: 175346915'
cf0f384382d0c3645eb53cd27d38d15a9c3b28b5,'Create documentation for retrain.py to describe addition of fixed point layer.\nAdd Readme file to tf.contrib.quantize to provide an overview of fake quantization\n\nPiperOrigin-RevId: 175345154'
80078ae4a940f829eb81f03d80ec4d816a638df4,'Make Operation.node_def fetch from C API when enabled\n\nAlso fixes previously-introduced memory management bugs in graph_def_versions and op_def.\n\nPiperOrigin-RevId: 175314829'
005f1183c7a1c0f71f5ec614a3c3139972b1bec3,'Fixes API difference between eager and graph cond.\n\nPiperOrigin-RevId: 175307853'
51889acee1a266478b578afad3fbe7b3a90fc17a,'Add suffix to newly created Mul op in the optimizer to avoid the name collision\n  when two Conv2D objects depend on the same Const.\n\nPiperOrigin-RevId: 175305425'
6634bc414ee9a4bd69d9e870dcdd7e90a83b8e7d,"""[XLA:CPU] Make one of the tile dimensions in the LLVM IR GEMV tunable.\n\nThe tiling dimension corresponding to the number of vector registers in the tile\ncan be changed easily.  Expose this value as a backend specific flag so that we\ncan experiment with it to find a good default value.\n\nThis CL also fixes a bug exposed by a variable tiling factor in the row major\nGEMV implementation.  This wasn't caught before because having tile_rows ==\ntile_cols hides the bug.\n\nPiperOrigin-RevId: 175258553"""
e32165b849df8c31d77e09011c648b23f24def99,"'Get rid of IteratorBase::is_exhausted flag since it is not possible to rely on it unless we lock each call to GetNext which is not preferable.\nEach iterator now handles saving/restoring exhausted state.\nAs a guideline, we always reset the input_impl(s) when they get exhausted. This can be used as an indicator of exhausted-ness for non-terminal iterators. Also reduces memory overhead.\nEach iterator should also handle calls to GetNextInternal when it is exhausted. Fixed this for some datasets.\nAlso fix a bug in dataset_serialization_test_base. We were not saving\na checkpoint after exhausting the iterator so verify_exhausted_iterator\nwas not really testing restoring an exhausted iterator.\n\nPiperOrigin-RevId: 175253023'"
be4b984747402c224d9aa3687e94db3da972ecf4,"'De-flakify and re-enable tests in replicate_model_fn_test.py.\n\n""Reduce metric variables"" operation is a single operation across all metric variables, which means it is across all eval metrics.  Previously, an update op for every eval metric was conditioned on a copy of overall ""reduce metric variables"" op.  The latter was meant to be idempotent and thus the end result was supposed to be correct.\n\nHowever, ""reduce metric variables"" op consists of a number of variable assignments and thus is not atomic.  If execution of two ""reduce metric variables"" ops interleaves, then the end result might come out to be incorrect.  This caused flakiness in replicate_model_fn_test.py.  To fix the problem, there is now a single copy of the ""reduce metric variables"" and every eval metric is associated with that single instance.\n\nPiperOrigin-RevId: 175232016'"
4640cc88ffcdaeb8724ffc129bc4d900277a5403,'Fix typo in tensorflow/python/framework/function.py\n\nPiperOrigin-RevId: 175219920'
b9951e775e7a80b96520a1e8e0b5c4a485196796,'Adds streaming_dynamic_auc to Tensorflow contrib metrics. This metric differs from streaming_auc because it uses every prediction as a threshold rather than linearly spaced fixed thresholds.\n\nPiperOrigin-RevId: 175217002'
d60f6513232bd49b658c188c0597dd119e9a52d8,'Add tf.nn.softmax_cross_entropy_with_logits_v2 which enables backprop wrt the labels.\n\nClarify current backprop behavior.\n\nOriginal bugfix by Alexandre Passos.\n\nPiperOrigin-RevId: 175211803'
de5d8eb503234a2bcce5141b564337feb26928ef,"'Fix bug reported in b/69059093, by skipping rewrites that we can determine have already been applied.\nMake sure rewrites are idempotent by running the optimizer twice in unit tests.\n\nPiperOrigin-RevId: 175206742'"
2414d38956bb33ba3b70a4258522976d0abe20c0,'Fix GANEstimator docstring.\n\nPiperOrigin-RevId: 175204075'
fefb78752cceb499b1c65a80a26a132ae5538695,'Fix cmake build.\n\nPiperOrigin-RevId: 175195239'
500aa9a3daa5a594fabf1776f97f0fe529aaa689,'Fix typo in tensorflow/python/layers/base_test.py\n\nCOPYBARA_INTEGRATE_REVIEW=https://github.com/tensorflow/tensorflow/pull/14412 from yifeif:yifeif-patch-3 4b91380c6fc1f995d48a5f184e7307f776541bd0\nPiperOrigin-RevId: 175192097'
67289c65bd8ba779d37e92a9aefac80c6cd8c27b,'Fix typo in tensorflow/python/client/timeline.py\n\nCOPYBARA_INTEGRATE_REVIEW=https://github.com/tensorflow/tensorflow/pull/14386 from yifeif:yifeif-patch-2 8391d3b0369f823fc94ea75aef2df04c611a1671\nPiperOrigin-RevId: 175161296'
17411ee8e7569085c475e8f0bd3f6677a9d44f77,'Add hooks keyword argument to slim evaluate_once\n\nto enable TFDBG debugging of slim.evaluation.evaluate_once()\n\nFixes: #13444\nPiperOrigin-RevId: 175101022'
361c55899cb524ca078c65eabdd3d79bfc10c8f9,"'Make assert_equal/_none_equal/_less ops work in eager mode\n\nAlso, fix documentation of eager mode execute() method and\nmake tf_should_use work with empty list returned by execute()\n\nRELNOTES: tf.assert_equal no longer raises ValueError. It now raises InvalidArgumentError, as documented.\nPiperOrigin-RevId: 175086223'"
3aaa1d3a0dcc52dd83aa9f1ad308e9da47556583,"'Update tf.keras RNNs to the Keras 2.0.9 API. Does not include cuDNN layers.\nAdditionally, fix a bug with handling of activity_regularizer in tf.layers base Layer (and add test).\n\nPiperOrigin-RevId: 175070161'"
9e0e6ff16b0cb5764416297cf3797ff7521fd73a,"""Fix tensorflow.org rendering of the example code for run_step_fn.\n\nPython code isn't indented correctly.\n\nPiperOrigin-RevId: 175067065"""
bf05a2eef97863fc78778bcde5987f93af8a7598,"'Run Estimator.export_savedmodel with the user\'s TFSession config.\n\nEstimator assumes a particular config_pb2.ConfigProto that configures the underlying session.  The config is either the default one or a user-supplied one.  The default config has allow_soft_placement=True, the option that allows silent placement of operations on devices with kernels when the requested device doesn\'t have a kernel for that operation.\n\nEstimator\'s train(), eval() and predict() calls run with the underlying session configured in accordance to the ConfigProto.  However, export_savedmodel runs without such a configuration.  This appears to be a problem when the ModeKeys.PREDICT graph has an op that was placed on GPU but doesn\'t have a GPU kernel.  The graph works for predict(), but when export_savedmodel() is trying to restore the corresponding variable, the code fails with ""no kernel for the op"" error.  I attempted to show that in a test.\n\nTo fix this issue, I am passing the ConfigProto to the session inside export_savedmodel.  An alternative conservative and ugly fix is to pass a new instance ConfigProto with only allow_soft_placement=Estimator._session_config.allow_soft_placement.  Passing the whole ConfigProto feels like the right thing to do.  Here\'s what else is in ConfigProto: https://github.com/tensorflow/tensorflow/blob/r1.4/tensorflow/core/protobuf/config.proto#L280.\n\nI verified by running an internal pipeline.  Here\'s allow_soft_placement logic: https://github.com/tensorflow/tensorflow/blob/r1.4/tensorflow/core/common_runtime/placer.cc#L322.\n\nPiperOrigin-RevId: 175063803'"
15aba57ec216da005411feacf53c08dff7c2652b,'Fix typo in tensorflow/python/client/session_clusterspec_prop_test.py\n\nPiperOrigin-RevId: 175061854'
fda773aab208535612bfc5ecefb5096525669cbb,'Minor docstring fixes\n\nPiperOrigin-RevId: 175036743'
d7fe124174adacb8c1a7479eaab5b5b628855277,'Fix incomplete spec of EagerTensor.numpy()\n\nPiperOrigin-RevId: 175023039'
15605b68f368753ae65476fbb172d293d997ec7d,'tfdbg: Fix a test bug hidden in a child thread\n\nPiperOrigin-RevId: 175004323'
8e729b337fc062369643b592a96cfbacd6e43712,"""Fix tf.contrib.seq2seq._monotonic_probability_fn to use a hard sigmoid when mode='hard'.\n\nAlso adds tests to make sure the attention probabilities are 0 or 1 when mode='hard'.\n\nPiperOrigin-RevId: 174956465"""
9a6c0eb137d87f0578821793af64232fc54c53b6,'Fix link (the link tool expects these to be on one line)\n\nPiperOrigin-RevId: 174948909'
942545c98db7f29dbbd7b9ed765e1289656f93d5,'Fix Bazel builds for the TF Lite demo app\n\nAdds a new remote repository for the mobilenet tflite models necessary\nfor running the TF Lite demo app.\n\nPiperOrigin-RevId: 174946867'
54837e40096c35322e75d43a13bbf44c933f59db,'Add functionality to perform training of additional fixed point layer on top of quantized base model.\nAlso modify retrain_test to test creation of model info for fixed point mobilenet.\n\nPiperOrigin-RevId: 174946745'
02b2bd9e22e2a88629ebd778e51bcfa39dd63438,'[XLA] Fix comments for arg_literals parameter in HloEvaluator::Evaluate.\n\nPiperOrigin-RevId: 174939009'
969eae0da7aed343b382d12d6e65dcf1d3bbcfad,'Fix FakeQuant to correctly set zero on CPU.\n\nPiperOrigin-RevId: 174935134'
7fdcbc508c6d94a785111bc9468b221335345ce7,'tfe.Network naming under variable scopes. Networks take on the full prefix of their parent variable scopes.\n\nFixes #14164.\n\nPiperOrigin-RevId: 174934769'
054b515feec0a3fca4cfb1f29adbf423c9027c3a,'Fix license declaration for Python headers (#14469)\n\nThis appears to be a legacy package so we might want to consider deleting it at\r\nsome point too.'
23dc70389b3bf51886156de88fae6b922619a6ff,"""[XLA:CPU] Make one of the tile dimensions in the LLVM IR GEMV tunable.\n\nThe tiling dimension corresponding to the number of vector registers in the tile\ncan be changed easily.  Expose this value as a backend specific flag so that we\ncan experiment with it to find a good default value.\n\nThis CL also fixes a bug exposed by a variable tiling factor in the row major\nGEMV implementation.  This wasn't caught before because having tile_rows ==\ntile_cols hides the bug.\n\nPiperOrigin-RevId: 175258553"""
e058a030f88f19a60e3a4d5ed6b5cbcf85b1a5d6,'Fixed typos'
3c41cb6bff409f37e35d2e1b2619d5dc6742dbe5,"'Get rid of IteratorBase::is_exhausted flag since it is not possible to rely on it unless we lock each call to GetNext which is not preferable.\nEach iterator now handles saving/restoring exhausted state.\nAs a guideline, we always reset the input_impl(s) when they get exhausted. This can be used as an indicator of exhausted-ness for non-terminal iterators. Also reduces memory overhead.\nEach iterator should also handle calls to GetNextInternal when it is exhausted. Fixed this for some datasets.\nAlso fix a bug in dataset_serialization_test_base. We were not saving\na checkpoint after exhausting the iterator so verify_exhausted_iterator\nwas not really testing restoring an exhausted iterator.\n\nPiperOrigin-RevId: 175253023'"
e7466f40e22f88fe194b3f80113141a97454e1d9,"""Merge branch 'master' of https://github.com/tensorflow/tensorflow into fixed-typos"""
17626168cb05e9edc6cbbd57d04c1da8a43ecfb2,"'Fixed typos, comments'"
2397537748552d8a7850b89d1f39dc1fc0b2a9f8,"'De-flakify and re-enable tests in replicate_model_fn_test.py.\n\n""Reduce metric variables"" operation is a single operation across all metric variables, which means it is across all eval metrics.  Previously, an update op for every eval metric was conditioned on a copy of overall ""reduce metric variables"" op.  The latter was meant to be idempotent and thus the end result was supposed to be correct.\n\nHowever, ""reduce metric variables"" op consists of a number of variable assignments and thus is not atomic.  If execution of two ""reduce metric variables"" ops interleaves, then the end result might come out to be incorrect.  This caused flakiness in replicate_model_fn_test.py.  To fix the problem, there is now a single copy of the ""reduce metric variables"" and every eval metric is associated with that single instance.\n\nPiperOrigin-RevId: 175232016'"
